337422,"JON:main#060@L299",1231530985152106,1231530985156074,3968
337422,"JON:main#061@L300",1231530985157554,1231530985161781,4227
337422,"JON:main#062@L301",1231530985163231,1231530985167685,4454
337422,"JON:main#063@L302",1231530985176665,1231530985180530,3865
337422,"JON:main#064@L303",1231530985182187,1231530985186668,4481
337422,"JON:main#065@L304",1231530985188170,1231530985191817,3647
337422,"JON:main#066@L305",1231530985193348,1231530985196793,3445
337422,"JON:main#067@L306",1231530985198249,1231530985202556,4307
337422,"JON:main#068@L307",1231530985204008,1231530985207904,3896
337422,"JON:main#069@L308",1231530985209420,1231530985213328,3908
337422,"JON:main#070@L309",1231530985214786,1231530985218715,3929
337422,"JON:main#071@L310",1231530985220129,1231530985224250,4121
337422,"JON:main#072@L311",1231530985225731,1231530985229959,4228
337422,"JON:main#073@L312",1231530985231415,1231530985235961,4546
337422,"JON:main#074@L313",1231530985237433,1231530985240705,3272
337422,"JON:main#075@L314",1231530985242163,1231530985246664,4501
337422,"JON:main#076@L315",1231530985248144,1231530985251456,3312
337422,"JON:main#077@L316",1231530985252917,1231530985257198,4281
337422,"JON:main#078@L317",1231530985258655,1231530985262475,3820
337422,"JON:main#079@L318",1231530985263939,1231530985267358,3419
337422,"JON:main#080@L319",1231530985277827,1231530985282716,4889
337422,"JON:main#081@L320",1231530985284342,1231530985287663,3321
337422,"JON:main#082@L321",1231530985289117,1231530985295485,6368
337422,"JON:main#083@L322",1231530985296943,1231530985301866,4923
337422,"JON:main#084@L323",1231530985303337,1231530985307446,4109
337422,"JON:main#085@L324",1231530985308938,1231530985312683,3745
337422,"JON:main#086@L325",1231530985314136,1231530985317582,3446
337422,"JON:main#087@L326",1231530985319057,1231530985322250,3193
337422,"JON:main#088@L327",1231530985323704,1231530985326881,3177
337422,"JON:main#089@L328",1231530985328351,1231530985331505,3154
337422,"JON:main#090@L329",1231530985332946,1231530985336229,3283
337422,"JON:main#091@L330",1231530985337673,1231530985340748,3075
337422,"JON:main#092@L331",1231530985342264,1231530985345226,2962
337422,"JON:main#093@L332",1231530985346649,1231530985349842,3193
337422,"JON:main#094@L333",1231530985351282,1231530985354281,2999
337422,"JON:main#095@L334",1231530985355701,1231530985359597,3896
337422,"JON:main#096@L335",1231530985360981,1231530985363957,2976
337422,"JON:main#097@L336",1231530985365365,1231530985368569,3204
337422,"JON:main#098@L337",1231530985369976,1231530985372974,2998
